0	101282	58058	Computers/Tablets & Networking:Computer Cables & Connectors:Networking Cables & Adapters:Other Networking Cables	Computers/Tablets & Networking
0	1012	870	Pottery & Glass:Glass:Glassware:Kitchen Glassware:Other Kitchen Glassware	Pottery & Glass
0	101356	58058	Computers/Tablets & Networking:Printers, Scanners & Supplies:Printer & Scanner Parts & Accs:Power Supplies	Computers/Tablets & Networking
0	101375	237	Dolls & Bears:Bears:Winnie the Pooh	Dolls & Bears
0	101378	237	Dolls & Bears:Dollhouse Miniatures:Floor Coverings	Dolls & Bears
0	101379	237	Dolls & Bears:Dollhouse Miniatures:Wallpaper	Dolls & Bears
0	1013	870	Pottery & Glass:Glass:Glassware:Kitchen Glassware:Accessories/Utensils	Pottery & Glass
0	101405	11700	Home & Garden:Home Improvement:Plumbing & Fixtures:Bidets & Toilet Attachments	Home & Garden
0	101406	26395	Health & Beauty:Health Care:Hot & Cold Therapies:Hot Water Bottles & Covers	Health & Beauty
0	101408	11700	Home & Garden:Home Décor:Clocks:Replacement Parts & Tools	Home & Garden
0	101415	11700	Home & Garden:Home Décor:Vases	Home & Garden
0	101423	11700	Home & Garden:Kitchen, Dining & Bar:Flatware, Knives & Cutlery:Chopsticks	Home & Garden
0	101424	11700	Home & Garden:Kitchen, Dining & Bar:Small Kitchen Appliances:Coffee, Tea & Espresso Makers:Tea Makers	Home & Garden
0	101428	11700	Home & Garden:Kitchen, Dining & Bar:Kitchen Storage & Organization:Lunch Containers	Home & Garden
0	101436	14339	Crafts:Beads & Jewelry Making:Cabochons	Crafts
0	101437	281	Jewelry & Watches:Fine Jewelry:Fine Anklets	Jewelry & Watches
0	101497	281	Jewelry & Watches:Vintage & Antique Jewelry:Costume:Unknown Period:Other Undated Costume Jewelry	Jewelry & Watches
0	1014	870	Pottery & Glass:Glass:Glassware:Kitchen Glassware:Butter Dishes	Pottery & Glass
0	101554	619	Musical Instruments & Gear:Brass:Alto Horns	Musical Instruments & Gear
0	101555	619	Musical Instruments & Gear:Equipment:Music Stands	Musical Instruments & Gear
0	101567	619	Musical Instruments & Gear:String:Folk & World:Bouzoukis/Mandolas	Musical Instruments & Gear
100	10156	6000	eBay Motors:Cars & Trucks:Porsche:911	eBay Motors
0	1015	870	Pottery & Glass:Glass:Glassware:Kitchen Glassware:Cruets	Pottery & Glass
0	101612	220	Toys & Hobbies:Electronic, Battery & Wind-Up:Electronic & Interactive:Video Now:Accessories	Toys & Hobbies
0	101613	220	Toys & Hobbies:Electronic, Battery & Wind-Up:Electronic & Interactive:Video Now:Players	Toys & Hobbies
0	101617	220	Toys & Hobbies:Electronic, Battery & Wind-Up:Electronic & Interactive:Video Now:PVDs	Toys & Hobbies
0	101642	625	Cameras & Photo:Vintage Movie & Photography:Vintage Lenses	Cameras & Photo
0	101644	625	Cameras & Photo:Vintage Movie & Photography:Vintage Cameras:Subminiature Cameras	Cameras & Photo
0	101659	870	Pottery & Glass:Glass:Art Glass:French:Emile Galle	Pottery & Glass
0	101664	1	Collectibles:Decorative Collectibles:Decorative Collectible Brands:Royal Doulton:Collector Plates	Collectibles
0	101685	888	Sporting Goods:Outdoor Sports:Climbing & Caving:Clothing, Shoes & Accessories:Clothing	Sporting Goods
0	101686	888	Sporting Goods:Outdoor Sports:Climbing & Caving:Books & Video	Sporting Goods
0	1016	870	Pottery & Glass:Glass:Glassware:Kitchen Glassware:Measuring Cups	Pottery & Glass
0	10173	619	Musical Instruments & Gear:Percussion:Parts & Accessories:Other Percussion Parts & Accs	Musical Instruments & Gear
0	10175	619	Musical Instruments & Gear:Percussion:Drums:Other Drums	Musical Instruments & Gear
0	101763	260	Stamps:Great Britain:Postage Dues	Stamps
0	10177	619	Musical Instruments & Gear:String:Folk & World:Banjos	Musical Instruments & Gear
0	10178	619	Musical Instruments & Gear:String:Orchestral:Cellos	Musical Instruments & Gear
0	10179	619	Musical Instruments & Gear:String:Folk & World:Mandolins	Musical Instruments & Gear
0	1017	870	Pottery & Glass:Glass:Glassware:Kitchen Glassware:Reamers	Pottery & Glass
0	101804	64482	Sports Mem, Cards & Fan Shop:Autographs-Original:Baseball-MLB:Plaques	Sports Mem, Cards & Fan Shop
0	101805	64482	Sports Mem, Cards & Fan Shop:Autographs-Original:Boxing:Index Cards	Sports Mem, Cards & Fan Shop
0	101806	64482	Sports Mem, Cards & Fan Shop:Autographs-Original:Football-NFL:Hats	Sports Mem, Cards & Fan Shop
0	101807	64482	Sports Mem, Cards & Fan Shop:Autographs-Original:Football-NFL:Plaques	Sports Mem, Cards & Fan Shop
0	101808	64482	Sports Mem, Cards & Fan Shop:Autographs-Original:Football-NFL:Ticket Stubs	Sports Mem, Cards & Fan Shop
0	101809	64482	Sports Mem, Cards & Fan Shop:Autographs-Original:Golf-PGA:Index Cards	Sports Mem, Cards & Fan Shop
0	101810	64482	Sports Mem, Cards & Fan Shop:Autographs-Original:Hockey-NHL:Index Cards	Sports Mem, Cards & Fan Shop
0	101811	64482	Sports Mem, Cards & Fan Shop:Autographs-Original:Racing-NASCAR:Hats	Sports Mem, Cards & Fan Shop
0	101812	64482	Sports Mem, Cards & Fan Shop:Autographs-Original:Racing-NASCAR:Index Cards	Sports Mem, Cards & Fan Shop
0	10183	619	Musical Instruments & Gear:Wind & Woodwind:Band & Orchestral:Flutes	Musical Instruments & Gear
0	10185	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Agate	Jewelry & Watches
0	1018	870	Pottery & Glass:Glass:Glassware:Kitchen Glassware:Swanky Swigs	Pottery & Glass
0	10190	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Alexandrite	Jewelry & Watches
0	101915	26395	Health & Beauty:Salon & Spa Equipment:Scissors & Shears	Health & Beauty
0	10191	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Amber	Jewelry & Watches
0	101925	26395	Health & Beauty:Skin Care:Microdermabrasion Tools	Health & Beauty
0	101926	26395	Health & Beauty:Skin Care:Night Treatments	Health & Beauty
0	10192	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Amethyst	Jewelry & Watches
0	101972	26395	Health & Beauty:Massage:Massage Pillows & Bolsters	Health & Beauty
0	101973	619	Musical Instruments & Gear:Guitars & Basses:Parts & Accessories:Effects Pedals:Filter & Modulation	Musical Instruments & Gear
0	101974	619	Musical Instruments & Gear:Guitars & Basses:Parts & Accessories:Effects Pedals:Loopers & Samplers	Musical Instruments & Gear
0	101975	619	Musical Instruments & Gear:Guitars & Basses:Parts & Accessories:Effects Pedals:Power Supplies	Musical Instruments & Gear
0	101976	619	Musical Instruments & Gear:Guitars & Basses:Parts & Accessories:Guitar Parts:Nuts	Musical Instruments & Gear
0	101977	619	Musical Instruments & Gear:Guitars & Basses:Parts & Accessories:Guitar Parts:Saddles	Musical Instruments & Gear
0	1019	870	Pottery & Glass:Glass:Glassware:40s, 50s, 60s:Anchor Hocking:Fire-King	Pottery & Glass
0	101	1	Collectibles:Decorative Collectibles:Decorative Collectible Brands:Longaberger:Other Longaberger	Collectibles
0	10200	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Aquamarine	Jewelry & Watches
0	10205	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Citrine	Jewelry & Watches
0	1021	870	Pottery & Glass:Glass:Glassware:Elegant:Cambridge:Other Cambridge Glassware	Pottery & Glass
0	10224	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Garnet:Other Garnets	Jewelry & Watches
0	1022	870	Pottery & Glass:Glass:Glassware:Elegant:Duncan & Miller	Pottery & Glass
0	10231	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Jade:Other Jade	Jewelry & Watches
0	102325	99	Everything Else:Career Development & Education:Direct Selling	Everything Else
0	102326	99	Everything Else:Career Development & Education:Entrepreneurship	Everything Else
0	102327	99	Everything Else:Career Development & Education:Marketing	Everything Else
0	102328	99	Everything Else:Career Development & Education:Real Estate	Everything Else
0	102330	99	Everything Else:Personal Development:Leadership, Self-Confidence	Everything Else
0	102331	99	Everything Else:Personal Development:Memory Improvement	Everything Else
0	102332	99	Everything Else:Personal Development:Personal Finances	Everything Else
0	10235	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Lapis Lazuli	Jewelry & Watches
0	102362	11700	Home & Garden:Kids & Teens at Home:Educational Materials:Other Educational Materials	Home & Garden
0	102364	99	Everything Else:Genealogy:Maps:A-I	Everything Else
0	102365	99	Everything Else:Genealogy:Maps:N-P	Everything Else
0	102366	99	Everything Else:Genealogy:Maps:J-M	Everything Else
0	102367	99	Everything Else:Genealogy:Maps:R-W	Everything Else
0	102369	99	Everything Else:Genealogy:Maps:International	Everything Else
0	10236	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Malachite	Jewelry & Watches
0	102379	11700	Home & Garden:Greeting Cards & Party Supply:Gift Wrapping Supplies:Gift Bags	Home & Garden
0	10237	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Moonstone	Jewelry & Watches
0	102380	11700	Home & Garden:Greeting Cards & Party Supply:Gift Wrapping Supplies:Gift Boxes	Home & Garden
0	102381	11700	Home & Garden:Greeting Cards & Party Supply:Gift Wrapping Supplies:Ribbons & Bows	Home & Garden
0	102382	11700	Home & Garden:Greeting Cards & Party Supply:Gift Wrapping Supplies:Tissue Paper	Home & Garden
0	102383	11700	Home & Garden:Greeting Cards & Party Supply:Gift Wrapping Supplies:Wrapping Paper	Home & Garden
0	10238	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Onyx	Jewelry & Watches
0	1023	870	Pottery & Glass:Glass:Glassware:Elegant:Fostoria:Other Fostoria Glassware	Pottery & Glass
0	10240	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Opal:Doublets	Jewelry & Watches
0	102411	11700	Home & Garden:Greeting Cards & Party Supply:Party Supplies:Party Games & Activities	Home & Garden
0	10241	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Opal:Triplets	Jewelry & Watches
0	102423	11700	Home & Garden:Wedding Supplies:Aisle Runners	Home & Garden
0	102424	11700	Home & Garden:Wedding Supplies:Wedding Cake Stands & Plates	Home & Garden
0	102430	11700	Home & Garden:Wedding Supplies:Venue Decorations	Home & Garden
0	10243	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Pearl	Jewelry & Watches
0	102466	11700	Home & Garden:Wedding Supplies:Wedding Cake Servers & Knives	Home & Garden
0	102467	11700	Home & Garden:Wedding Supplies:Glassware	Home & Garden
0	102468	11700	Home & Garden:Wedding Supplies:Organizers & Planners	Home & Garden
0	102469	11700	Home & Garden:Wedding Supplies:Invitations & Stationery	Home & Garden
0	102473	11700	Home & Garden:Wedding Supplies:Photo Albums	Home & Garden
0	10247	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Peridot	Jewelry & Watches
0	102482	99	Everything Else:Information Products:How-To Guides:Bad Credit Repair	Everything Else
0	102483	99	Everything Else:Information Products:How-To Guides:Buy, Sell on eBay	Everything Else
0	102484	99	Everything Else:Information Products:How-To Guides:Game Mastery	Everything Else
0	102485	99	Everything Else:Information Products:How-To Guides:Self Employment	Everything Else
0	102486	99	Everything Else:Information Products:How-To Guides:Self Help	Everything Else
0	102488	99	Everything Else:Information Products:Wholesale Lists:Bikes, Scooters	Everything Else
0	102489	99	Everything Else:Information Products:Wholesale Lists:Clothing & Accessories	Everything Else
0	102490	99	Everything Else:Information Products:Wholesale Lists:Computers & Networking	Everything Else
0	102491	99	Everything Else:Information Products:Wholesale Lists:Consumer Electronics	Everything Else
0	102492	99	Everything Else:Information Products:Wholesale Lists:Other Whlsl List Info Products	Everything Else
0	102494	99	Everything Else:Metaphysical:Crystal Healing:Agates	Everything Else
0	102495	99	Everything Else:Metaphysical:Crystal Healing:Amethysts	Everything Else
0	102496	99	Everything Else:Metaphysical:Crystal Healing:Chakra Sets	Everything Else
0	102497	99	Everything Else:Metaphysical:Crystal Healing:Citrines	Everything Else
0	102498	99	Everything Else:Metaphysical:Crystal Healing:Fluorites	Everything Else
0	102499	99	Everything Else:Metaphysical:Crystal Healing:Hematites	Everything Else
0	1024	870	Pottery & Glass:Glass:Glassware:Elegant:Heisey	Pottery & Glass
0	102500	99	Everything Else:Metaphysical:Crystal Healing:Quartz Crystals	Everything Else
0	102501	99	Everything Else:Metaphysical:Crystal Healing:Rose Quartzs	Everything Else
0	102503	99	Everything Else:Metaphysical:Feng Shui:Ba Guas, Baguas	Everything Else
0	102504	99	Everything Else:Metaphysical:Feng Shui:Coins	Everything Else
0	102505	99	Everything Else:Metaphysical:Feng Shui:Crystals	Everything Else
0	102506	99	Everything Else:Metaphysical:Feng Shui:Jewelry	Everything Else
0	102507	99	Everything Else:Metaphysical:Goth	Everything Else
0	102514	99	Everything Else:Metaphysical:Psychic, Paranormal:Jewelry	Everything Else
0	102515	99	Everything Else:Metaphysical:Psychic, Paranormal:Ouija Boards	Everything Else
0	102518	99	Everything Else:Metaphysical:Reiki	Everything Else
0	102519	99	Everything Else:Metaphysical:Runes	Everything Else
0	102521	99	Everything Else:Metaphysical:Tarot:Cards Decks	Everything Else
0	102523	99	Everything Else:Metaphysical:Tarot:Sets, Kits	Everything Else
0	10252	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Quartz:Other Quartz	Jewelry & Watches
0	102536	99	Everything Else:Personal Security:Alarms	Everything Else
0	102537	888	Sporting Goods:Hunting:Tactical & Duty Gear:Body Armor & Plates	Sporting Goods
0	102538	99	Everything Else:Personal Security:Handcuffs	Everything Else
0	102540	99	Everything Else:Personal Security:Locks	Everything Else
0	102542	99	Everything Else:Personal Security:Safes	Everything Else
0	102543	99	Everything Else:Personal Security:Surveillance Cameras	Everything Else
0	102546	99	Everything Else:Religious Products & Supplies:Art	Everything Else
0	102547	99	Everything Else:Religious Products & Supplies:Clothing	Everything Else
0	102548	99	Everything Else:Religious Products & Supplies:Communion Accessories	Everything Else
0	102549	99	Everything Else:Religious Products & Supplies:Crosses	Everything Else
0	102550	99	Everything Else:Religious Products & Supplies:Jewelry	Everything Else
0	102551	99	Everything Else:Religious Products & Supplies:Judaica	Everything Else
0	102552	99	Everything Else:Religious Products & Supplies:Rosaries	Everything Else
0	102553	99	Everything Else:Reward Points & Incentives	Everything Else
0	1025	870	Pottery & Glass:Glass:Glassware:Elegant:Imperial:Other Imperial Glassware	Pottery & Glass
0	1026	870	Pottery & Glass:Glass:Glassware:Elegant:Morgantown	Pottery & Glass
0	10270	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Topaz	Jewelry & Watches
0	10278	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Tourmaline	Jewelry & Watches
0	1027	870	Pottery & Glass:Glass:Glassware:Elegant:New Martinsville/Viking	Pottery & Glass
0	10284	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Turquoise	Jewelry & Watches
0	10285	281	Jewelry & Watches:Loose Diamonds & Gemstones:Cubic Zirconia	Jewelry & Watches
0	10286	281	Jewelry & Watches:Loose Diamonds & Gemstones:Loose Gemstones:Zircon	Jewelry & Watches
0	1028	870	Pottery & Glass:Glass:Glassware:Elegant:Paden City	Pottery & Glass
0	10292	281	Jewelry & Watches:Men's Jewelry:Bolo Ties	Jewelry & Watches
0	102948	11700	Home & Garden:Kids & Teens at Home:Educational Materials:Preschool & Kindergarten	Home & Garden
0	102950	11700	Home & Garden:Kids & Teens at Home:School Supplies:Notebooks & Binders	Home & Garden
0	102951	11700	Home & Garden:Kids & Teens at Home:School Supplies:Markers & Crayons	Home & Garden
0	102952	11700	Home & Garden:Kids & Teens at Home:School Supplies:Globes & Maps	Home & Garden
0	102953	11700	Home & Garden:Kids & Teens at Home:School Supplies:Pens & Pencils	Home & Garden
0	102954	11700	Home & Garden:Kids & Teens at Home:School Supplies:Stamps & Stickers	Home & Garden
0	102955	11700	Home & Garden:Kids & Teens at Home:School Supplies:Teaching Supplies	Home & Garden
0	102956	11700	Home & Garden:Kids & Teens at Home:Educational Materials:Elementary School	Home & Garden
0	10298	281	Jewelry & Watches:Men's Jewelry:Tie Clasps & Tacks	Jewelry & Watches
0	1029	870	Pottery & Glass:Glass:Glassware:Elegant:Tiffin	Pottery & Glass
0	1030	870	Pottery & Glass:Glass:Glassware:Elegant:Westmoreland:Other Westmoreland Glassware	Pottery & Glass
0	1031	1	Collectibles:Decorative Collectibles:Decorative Collectible Brands:Swarovski:Other Swarovski	Collectibles
0	10322	281	Jewelry & Watches:Jewelry Design & Repair:Jewelry Findings:Chains	Jewelry & Watches
0	10323	281	Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Other Jewelry Tools	Jewelry & Watches
0	10324	281	Jewelry & Watches:Watches, Parts & Accessories:Parts, Tools & Guides:Parts:Other Watch Parts	Jewelry & Watches
0	10326	281	Jewelry & Watches:Watches, Parts & Accessories:Parts, Tools & Guides:Parts:Chains	Jewelry & Watches
0	10328	281	Jewelry & Watches:Watches, Parts & Accessories:Parts, Tools & Guides:Parts:Fobs	Jewelry & Watches
0	10329	281	Jewelry & Watches:Watches, Parts & Accessories:Necklace Watches	Jewelry & Watches
0	1033	237	Dolls & Bears:Dolls:By Brand, Company, Character:Ashton Drake:Gene	Dolls & Bears
0	103426	11700	Home & Garden:Bath:Wall Hooks & Hangers	Home & Garden
0	103428	11700	Home & Garden:Kitchen, Dining & Bar:Bar Tools & Accessories:Decanters	Home & Garden
0	103429	11700	Home & Garden:Kitchen, Dining & Bar:Bar Tools & Accessories:Liquor & Beer Dispensers	Home & Garden
0	103430	11700	Home & Garden:Furniture:Armoires & Wardrobes	Home & Garden
0	103431	11700	Home & Garden:Furniture:Benches & Stools	Home & Garden
0	103433	11700	Home & Garden:Kitchen, Dining & Bar:Dinnerware & Serving Dishes:Butter Dishes	Home & Garden
0	103434	11700	Home & Garden:Kitchen, Dining & Bar:Dinnerware & Serving Dishes:Cream & Sugar	Home & Garden
0	103435	11700	Home & Garden:Kitchen, Dining & Bar:Dinnerware & Serving Dishes:Gravy Boats	Home & Garden
0	103458	11700	Home & Garden:Window Treatments & Hardware:Window Treatment Hardware	Home & Garden
0	103459	11700	Home & Garden:Window Treatments & Hardware:Curtain Rods & Finials	Home & Garden
0	103479	14339	Crafts:Multi-Purpose Craft Supplies:Crafting Pieces:Pine Cones	Crafts
0	103480	14339	Crafts:Scrapbooking & Paper Crafts:Scrapbooking:Scrapbooking Albums & Refills:Album Corner Protectors	Crafts
0	103481	14339	Crafts:Scrapbooking & Paper Crafts:Scrapbooking:Digital Scrapbooking	Crafts
0	103482	14339	Crafts:Scrapbooking & Paper Crafts:Instruction Books & Media	Crafts
0	103484	14339	Crafts:Scrapbooking & Paper Crafts:Scrapbooking:Scrapbooking Tools:Other Scrapbooking Tools	Crafts
0	1034	237	Dolls & Bears:Dolls:By Brand, Company, Character:Holly Hobbie	Dolls & Bears
0	1035	237	Dolls & Bears:Dolls:By Brand, Company, Character:Vogue:Other Vogue Dolls	Dolls & Bears
0	1037	220	Toys & Hobbies:Beanbag Plush:Ty:Other Ty Beanbag Plush	Toys & Hobbies
0	103924	1	Collectibles:Animals:Birds:Robins	Collectibles
0	103925	1	Collectibles:Animals:Cats:Picture Frames	Collectibles
0	103926	1	Collectibles:Animals:Cats:Pillows & Throws	Collectibles
